,osm_id,Parent Category,Category,City,name,lat,lon
2402,6390455903,Faith and Religion,Muslim,Kamsar,Mosquée Kayenguissa,10.6707382,-14.5422956
2403,6390455948,Faith and Religion,Muslim,Kamsar,Mosquée CBG,10.6683783,-14.6039599
2404,6390456208,Faith and Religion,Muslim,Kamsar,Mosquée Missidi,10.6146155,-14.6023884
2405,6390456300,Faith and Religion,Muslim,Kamsar,Mosquée franco-arabe,10.6582686,-14.5680477
2406,6390456380,Faith and Religion,Muslim,Kamsar,Mosquée bas-fond,10.6679486,-14.5976278
2426,8575318756,Faith and Religion,Muslim,Kamsar,Mosquée de kayéch,10.8460034,-15.0293469
2434,8599087159,Faith and Religion,Muslim,Kamsar,Mosquée de kougha,10.9061005,-14.9501039
2435,8599100114,Faith and Religion,Muslim,Kamsar,Mosquée de kafama,10.814254,-14.9951925
2436,8599106899,Faith and Religion,Muslim,Kamsar,Mosquée de kakignini,10.8401707,-14.9113701
2437,8599107367,Faith and Religion,Muslim,Kamsar,Mosquée kapkin,10.839975,-14.8823262
2438,8599118303,Faith and Religion,Muslim,Kamsar,Mosquée de kabothe,10.7954794,-14.9514717
2440,8600426479,Faith and Religion,Muslim,Kamsar,Mosquée centrale kougnha,10.9030928,-14.9423866
2441,8600458968,Faith and Religion,Muslim,Kamsar,Mosquée Katasnome,10.847829,-15.0144928
2442,8600503231,Faith and Religion,Muslim,Kamsar,Mosquée de kasmak,10.9142881,-14.9199866
2443,8606597620,Faith and Religion,Muslim,Kamsar,Mosquée katfoura,10.8059133,-15.0223984
11453,535846932,Faith and Religion,Muslim,Kamsar,Mosquée bagataye,10.66265287717713,-14.58832360486953
11459,541444090,Faith and Religion,Muslim,Kamsar,Mosquée Simimoune,10.660130012084034,-14.574889816447469
2362,5134981746,Faith and Religion,Muslim,Kankan,Mosque,10.3665585,-9.5494677
2417,8086185099,Faith and Religion,Muslim,Kankan,mosquée de kofilanèn,10.7802185,-9.2136873
2418,8086218347,Faith and Religion,Muslim,Kankan,mosquée de soïla,10.7441186,-9.2097276
2419,8093853166,Faith and Religion,Muslim,Kankan,ߡߊ߬ߘߌ߬ߣߊ߫ ߡߌ߬ߛߙߌ,10.654438,-9.4177131
2421,8230866392,Faith and Religion,Muslim,Kankan,mosquée de kökourouba,10.6289884,-9.3452665
2444,8914630157,Faith and Religion,Muslim,Kankan,mosquée de sékörö,10.2054258,-9.3841511
11451,528387240,Faith and Religion,Muslim,Kankan,Mosque grounds.,10.366520898309686,-9.5494901394933
2350,4179488642,Faith and Religion,Muslim,Kindia,Mosque de Khayeliya,10.1319717,-12.5453535
2351,4258733142,Faith and Religion,Muslim,Kindia,Yabara,10.0298117,-12.8728147
11401,183059950,Faith and Religion,Muslim,Kindia,GRANDE MOSQUEE DE KINDIA,10.04556535,-12.870927299999998
11403,183059984,Faith and Religion,Muslim,Kindia,Grande Mosquée de Ferefou,10.0314812,-12.8830841
11411,328421838,Faith and Religion,Muslim,Kindia,Grande mosquée de la Gare,10.045171728883956,-12.845836611859562
11422,426582195,Faith and Religion,Muslim,Kindia,THIERNO DJIBYA,10.039233088703666,-12.859810567979943
11423,426586679,Faith and Religion,Muslim,Kindia,CENTRE MEMORISATION DU CORAN,10.028471718716109,-12.874145970323472
11435,448687118,Faith and Religion,Muslim,Kindia,mosque caravensserail,10.053330433620927,-12.851126610785427
11436,449235076,Faith and Religion,Muslim,Kindia,cuk,9.995034514442885,-12.910695977342
11460,545919364,Faith and Religion,Muslim,Kindia,Sinania,10.03535527712859,-12.865377393463241
2383,6079079706,Faith and Religion,Muslim,Koubia,Grande Mosquée de Koubia,11.5831678,-11.8851184
2453,9958800193,Faith and Religion,Muslim,Koubia,Mosquée de Bassara,11.6259971,-11.7848841
2448,9261448381,Faith and Religion,Muslim,Kouroussa,Gande Mosquée,10.8495614,-9.4701091
11499,1003674666,Faith and Religion,Muslim,Kouroussa,Grande mosquée,10.849601441737308,-9.470155723111576
2361,4890120489,Faith and Religion,Muslim,Kérouané,Mosquee,9.3431954,-9.1098552
2373,5731978597,Faith and Religion,Muslim,Labé,Mosquée pour les femmes,11.22705,-12.3872089
2374,5731978598,Faith and Religion,Muslim,Labé,Mosquée pour les hommes,11.2271631,-12.3871459
2384,6079970636,Faith and Religion,Muslim,Labé,Mosquée Elhadj Mamadou Companya de Hore Hollande,11.378787,-12.2755554
2386,6080324561,Faith and Religion,Muslim,Labé,Mosquée Kansato,11.3331052,-12.2792841
2387,6080324563,Faith and Religion,Muslim,Labé,Mosquée Malea,11.3417838,-12.2782756
2445,8976902954,Faith and Religion,Muslim,Labé,Grande mosqué de Koula Mawndè,11.3525751,-12.4544956
11405,210979952,Faith and Religion,Muslim,Labé,Grande Mosquée Karamoko Alfa de Labé,11.318489010499702,-12.277375447758
11409,304447797,Faith and Religion,Muslim,Labé,Mosque,11.211793435576542,-12.07086121716613
11410,326601909,Faith and Religion,Muslim,Labé,Mosque,11.31771028215623,-12.273022669355539
11418,417585522,Faith and Religion,Muslim,Labé,Mosquée de pounthioun,11.316141477325544,-12.292499491327423
11500,1089654473,Faith and Religion,Muslim,Labé,Mosquée CFEL,11.359164426997278,-12.271201718630634
11425,427643329,Faith and Religion,Muslim,Lola,Grande Mosquée de Lola,7.800147700000001,-8.532171800000002
11412,329985105,Faith and Religion,Muslim,Loma,Mosquée Madina Oula,9.880329605837511,-12.446719729898003
2364,5206284192,Faith and Religion,Muslim,Lélouma,Mosquée de Lélouma,11.4307121,-12.6791051
2365,5209904717,Faith and Religion,Muslim,Lélouma,Mosquée de Thiaghé,11.4397272,-12.6878991
2366,5213166052,Faith and Religion,Muslim,Lélouma,Mosquée de Diâla,11.4139681,-12.6728824
2367,5213883232,Faith and Religion,Muslim,Lélouma,Mosquée de Ley-hoolo,11.4589043,-12.663754
2368,5236619463,Faith and Religion,Muslim,Lélouma,Mosquée Naddhal,11.2770194,-12.8337777
2446,9094948660,Faith and Religion,Muslim,Lélouma,Mosquée Bhoully,11.348666,-12.8194063
2447,9094956115,Faith and Religion,Muslim,Lélouma,Mosquée Djidala,11.3726651,-12.8066431
11454,536519044,Faith and Religion,Muslim,Lélouma,Mosquée de Poyé,11.455942064074138,-12.700953491901497
11455,536520273,Faith and Religion,Muslim,Lélouma,Mosquée de Kénéry,11.438859078344567,-12.706641248287758
11456,537681356,Faith and Religion,Muslim,Lélouma,Mosquée de fête de Kénéry,11.436769842246619,-12.705690642338938
11457,537840593,Faith and Religion,Muslim,Lélouma,Mosquée de Djinkan,11.478737550000002,-12.685339400000002
2385,6080256236,Faith and Religion,Muslim,Mali,Grande Mosquée de Yembering,11.8225821,-12.3434426
11445,503008742,Faith and Religion,Muslim,Mali,Mosquée de Mali Missidè,12.031251675530067,-12.328322971821809
2410,6709219681,Faith and Religion,Muslim,Mandiana,Mosquée HERMAKONO,10.6292877,-8.698402
2414,6991962476,Faith and Religion,Muslim,Mandiana,Mosquée Mandiana I,10.6311736,-8.6900167
11494,693024742,Faith and Religion,Muslim,Mandiana,Grande mosquée de Mandiana,10.625268850000001,-8.69414315
2357,4541350234,Faith and Religion,Muslim,New Yekepa,Mosquée de N'Zoo,7.6794916,-8.3119821
2450,9408385214,Faith and Religion,Muslim,Pita,Mosquee Madina centre,11.1960444,-12.544418
11397,32237928,Faith and Religion,Muslim,Pita,Moschee,11.02293812187759,-12.049007280733202
2423,8575077480,Faith and Religion,Muslim,Quebo,Mosquée Kadignet,10.9125426,-15.0314291
2430,8583886332,Faith and Religion,Muslim,Quebo,Mosquée de bagadaye,10.9483444,-14.9933306
2431,8583891901,Faith and Religion,Muslim,Quebo,Mosquée de karakote,10.9050334,-15.0177713
2432,8583894863,Faith and Religion,Muslim,Quebo,Mosquée de kalafmet,10.9035955,-15.0037166
2433,8583897175,Faith and Religion,Muslim,Quebo,Mosquée kamabanga,10.8925789,-15.0096143
2439,8599119331,Faith and Religion,Muslim,Quebo,Mosquée de kamnitamp,10.9478239,-14.9631497
11491,679475432,Faith and Religion,Muslim,Sanguéya,Mosquée de Nafaya,10.698432594581902,-14.475266921090798
11501,1089676286,Faith and Religion,Muslim,Siguiri,Mosque de Sobata,11.802465,-9.671489850000002
11502,1090350626,Faith and Religion,Muslim,Siguiri,Mosqué,11.637742483901906,-9.7017094734497
11503,1097412675,Faith and Religion,Muslim,Siguiri,Grand mosqué de Maleah,11.79918977614233,-9.71121618922347
11417,407970307,Faith and Religion,Muslim,Voinjama,Mamekonnedu Mosque,8.395509449999999,-9.59403015
11442,491478446,Faith and Religion,Muslim Sunni,Beyla,Grande Mosqué de Beyla Sobakono,8.68077955867136,-8.627880022275663
2353,4419424690,Faith and Religion,Muslim Sunni,Boffa,Mosquée de Faremah,10.4141325,-13.9900942
11420,425091003,Faith and Religion,Muslim Sunni,Conakry,Mosquée de Sangoyah,9.625010116849895,-13.579878063782479
11486,643395738,Faith and Religion,Muslim Sunni,Conakry,Mosquée de Komboyah,9.632531717681571,-13.560038736044081
2349,2858368773,Faith and Religion,Muslim Sunni,Kankan,ߡߌ߬ߛߙߌ,10.5126119,-9.3174818
2452,9666742728,Faith and Religion,Muslim Sunni,Kankan,mosquée de diankana,10.4744344,-9.2344795
11429,433257872,Faith and Religion,Muslim Sunni,Kankan,Grande Mosque de Kankan,10.37714973777044,-9.295420379089336
11408,303821085,Faith and Religion,Muslim Sunni,Kouroussa,Mosque,10.789624894174041,-10.18331562353839
11485,641655199,Faith and Religion,Muslim Sunni,Lélouma,Mosquée Thiaguel,11.360107994080678,-12.817141719611266
11448,507573265,Faith and Religion,Muslim Sunni,Mandiana,Community Mosque (old),10.479832048731927,-8.660959696550123
14825,5941370106,Financial Services,Atm,Conakry,Ecobank,9.5758591,-13.6204384
14826,5941370526,Financial Services,Atm,Conakry,SGBG,9.5758143,-13.6204861
14828,5941370600,Financial Services,Atm,Conakry,Bicigui,9.5756926,-13.6205087
14829,5941370603,Financial Services,Atm,Conakry,BSIC,9.5756488,-13.6206851
11728,4347461785,Financial Services,Atm,Dubréka,Distributeur Ecobank,9.6690475,-13.5585158
11773,4427841121,Financial Services,Bank,Boffa,SGBG,10.1846207,-14.0422936
14225,5271483622,Financial Services,Bank,Boké,BICIGUI Boké,10.9323941,-14.2936453
15246,6230929109,Financial Services,Bank,Boké,BCRG de Boké,10.9326751,-14.2947364
15266,6274108420,Financial Services,Bank,Boké,Banque Islamique de Guinée,10.9335304,-14.2905347
15269,6301807380,Financial Services,Bank,Boké,MC2 Boké,10.9315637,-14.2902556
16062,8199459874,Financial Services,Bank,Boké,Banque Sahelo-Saharienne,10.9344168,-14.2873673
11733,4359076375,Financial Services,Bank,Camayenne,Bicigui,9.5127583,-13.7188174
11734,4359076383,Financial Services,Bank,Camayenne,Ecobank,9.508208,-13.7107476
11735,4359076493,Financial Services,Bank,Camayenne,NSIA Almamya,9.5093313,-13.712327
14072,4846171721,Financial Services,Bank,Camayenne,Banque Nationale de Guinée (BNG),9.509955,-13.7065597
14088,4901659222,Financial Services,Bank,Camayenne,BICIGUI,9.5287746,-13.6828399
14096,4919094123,Financial Services,Bank,Camayenne,Skye Bank,9.5076013,-13.7088165
14099,4919105421,Financial Services,Bank,Camayenne,FBNBank,9.5090293,-13.7067659
14139,5150583778,Financial Services,Bank,Camayenne,BSIC Almamya,9.5096782,-13.7088757
14140,5150584228,Financial Services,Bank,Camayenne,Crédit Rural de Guinée,9.5093567,-13.7083363
14292,5483737402,Financial Services,Bank,Camayenne,Cofina,9.5098566,-13.7115301
14476,5597288971,Financial Services,Bank,Camayenne,Banque Islamique de Guinée Manquepas,9.5085555,-13.7100252
14478,5597291781,Financial Services,Bank,Camayenne,SGBG Manquepas,9.5084674,-13.7098013
14658,5784053414,Financial Services,Bank,Camayenne,BCI Guinée Sandervalia,9.5081117,-13.7077478
14682,5801150239,Financial Services,Bank,Camayenne,FiBank Coleah,9.530537,-13.6818286
15480,6407060485,Financial Services,Bank,Camayenne,Société Général Banques (Visa payment),9.5143592,-13.7077693
15705,6868730521,Financial Services,Bank,Camayenne,Vista Banque Manquepas,9.5087883,-13.7108674
15706,6869783905,Financial Services,Bank,Camayenne,BICIGUI Sandervalia,9.5077397,-13.7056884
15897,7202738196,Financial Services,Bank,Camayenne,MoneyGram,9.5140715,-13.7021362
15914,7288615520,Financial Services,Bank,Camayenne,CreditKash,9.5114436,-13.7131863
16295,9025361071,Financial Services,Bank,Camayenne,Access Bank,9.5090721,-13.7128174
16322,9144754938,Financial Services,Bank,Camayenne,Le grenier de la communauté,9.4752811,-13.7493013
16607,10053863721,Financial Services,Bank,Camayenne,BNIG,9.5106882,-13.7149288
17366,436554233,Financial Services,Bank,Camayenne,BICIGUI,9.511070697246893,-13.706309156618623
17378,441774562,Financial Services,Bank,Camayenne,AFRICALAND,9.51125409654705,-13.706872010829063
17606,549639362,Financial Services,Bank,Camayenne,Banque Populaire Maroco-Guinéenne,9.510952758966353,-13.714341588805885
17611,550007012,Financial Services,Bank,Camayenne,Orabank,9.50930629463146,-13.71174885739449
17612,550007020,Financial Services,Bank,Camayenne,BNG,9.509064075677617,-13.710663994205339
17625,552008084,Financial Services,Bank,Camayenne,BICIGUI,9.509441564225241,-13.712562971301896
17628,552008371,Financial Services,Bank,Camayenne,Ecobank,9.50905505,-13.712950300000001
17632,552008541,Financial Services,Bank,Camayenne,Banque Centrale de Guinée (BCRG),9.509884224027605,-13.714102704269889
11742,4394660211,Financial Services,Bank,Conakry,Ecobank Belle-Vue,9.5580793,-13.6649425
11761,4405092253,Financial Services,Bank,Conakry,BCI,9.6126648,-13.5920049
11762,4405092336,Financial Services,Bank,Conakry,FBNBANK,9.6123132,-13.5919011
11776,4432678807,Financial Services,Bank,Conakry,Ecobank Hamdallaye,9.5736913,-13.6563647
11777,4432678808,Financial Services,Bank,Conakry,BSIC,9.5738628,-13.6563976
11799,4495005867,Financial Services,Bank,Conakry,BICIGUI,9.5490317,-13.660421
14187,5227665521,Financial Services,Bank,Conakry,UBA,9.5500729,-13.6576858
14192,5233190821,Financial Services,Bank,Conakry,SGBG,9.6375918,-13.6180861
14241,5335985076,Financial Services,Bank,Conakry,Banq Sahélo Sahalienne,9.5500907,-13.6563827
14281,5481192579,Financial Services,Bank,Conakry,Atlantic Microfinance,9.6309935,-13.5744975
14325,5494060672,Financial Services,Bank,Conakry,Yètè Mali,9.5391282,-13.6712674
14378,5528597980,Financial Services,Bank,Conakry,Orabank,9.6054713,-13.6501602
14381,5528597983,Financial Services,Bank,Conakry,Cofina,9.6051519,-13.650286
14394,5528602841,Financial Services,Bank,Conakry,Banque Sahelo-Saharienne,9.6404579,-13.6076032
14415,5538537901,Financial Services,Bank,Conakry,Ecobank,9.6052734,-13.6004303
14489,5597292840,Financial Services,Bank,Conakry,Orabank Minière,9.5644436,-13.6612471
14495,5603202975,Financial Services,Bank,Conakry,BICIGUI,9.6181528,-13.5856527
14500,5610478007,Financial Services,Bank,Conakry,Banque Populaire Maroco-Guinéenne,9.5925536,-13.6053676
14519,5628714511,Financial Services,Bank,Conakry,BICIGUI,9.5394231,-13.682089
14530,5644972936,Financial Services,Bank,Conakry,Orabank,9.6430007,-13.6116502
14535,5648645381,Financial Services,Bank,Conakry,Yètè Mali,9.54877,-13.6751265
14541,5652706020,Financial Services,Bank,Conakry,VISTA Gui,9.642177,-13.6115831
14640,5784049271,Financial Services,Bank,Conakry,Ecobank,9.5476219,-13.6618141
14641,5784049272,Financial Services,Bank,Conakry,Orabank,9.5478021,-13.6614097
14644,5784049284,Financial Services,Bank,Conakry,Orabank,9.5358106,-13.6773415
14647,5784052361,Financial Services,Bank,Conakry,SGBG,9.5361384,-13.6769414
14651,5784052695,Financial Services,Bank,Conakry,BCI,9.5479962,-13.661022
14652,5784052916,Financial Services,Bank,Conakry,Banque Islamique de Guinée,9.5500894,-13.6568527
14653,5784052917,Financial Services,Bank,Conakry,Afriland first bank,9.5511481,-13.6554549
14661,5784054970,Financial Services,Bank,Conakry,Banque Nationale de Guinée,9.5430087,-13.6687217
14662,5784055753,Financial Services,Bank,Conakry,Banque Populaire Maroco Guinéenne,9.5428212,-13.6694988
14745,5839097111,Financial Services,Bank,Conakry,UBA,9.6096672,-13.5969928
14746,5839101501,Financial Services,Bank,Conakry,Orabank,9.6098075,-13.5968452
14747,5839201660,Financial Services,Bank,Conakry,Ecobank Bonfi,9.5598904,-13.6417124
14748,5842711190,Financial Services,Bank,Conakry,BICIGUI Matam,9.553552,-13.6482089
14751,5844913475,Financial Services,Bank,Conakry,BPMG,9.5510495,-13.6563545
14753,5861167932,Financial Services,Bank,Conakry,FBN Bank,9.5825505,-13.6585105
14831,5946411570,Financial Services,Bank,Conakry,BSIC,9.5417352,-13.6641524
14832,5946411571,Financial Services,Bank,Conakry,Banque Islamique de Guinée,9.5428811,-13.6630605
